step,loss,recall_accuracy,gradient_norm
158,0.755873441696167,0.6041666865348816,1.4629127979278564
159,0.7783697247505188,0.625,1.2038912773132324
160,0.6920506358146667,0.6666666865348816,0.6981750130653381
161,0.7195399403572083,0.6041666865348816,1.8281641006469727
162,0.8793070316314697,0.5416666865348816,4.473839282989502
163,0.8021296858787537,0.5833333134651184,2.0281455516815186
164,0.6430508494377136,0.6666666865348816,1.7677431106567383
165,0.7900763154029846,0.625,1.5163941383361816
166,0.7958855032920837,0.5833333134651184,1.9261997938156128
167,0.8510001301765442,0.625,0.9778378009796143
168,0.7066130638122559,0.6458333134651184,1.4169509410858154
169,0.7206017374992371,0.6458333134651184,1.193389892578125
170,0.7549388408660889,0.5833333134651184,1.5664310455322266
171,0.7022311687469482,0.625,3.645562171936035
172,0.7250072360038757,0.6666666865348816,1.4405274391174316
173,0.7607077956199646,0.625,0.9374986290931702
174,0.7086369395256042,0.6458333134651184,1.109550952911377
175,0.8395264744758606,0.5833333134651184,1.6077802181243896
176,0.8322669863700867,0.5833333134651184,2.207303047180176
177,0.8394805788993835,0.5833333134651184,4.578702449798584
178,0.7664359211921692,0.6458333134651184,3.9972939491271973
179,0.7124727368354797,0.6458333134651184,1.5013959407806396
180,0.7300729751586914,0.6875,3.5633530616760254
181,0.7297584414482117,0.6666666865348816,2.6022331714630127
182,0.7459690570831299,0.5833333134651184,2.4929070472717285
183,0.6697072386741638,0.6666666865348816,1.258617639541626
184,0.5030774474143982,0.7916666865348816,2.2242748737335205
185,0.6592469811439514,0.6666666865348816,1.4921660423278809
186,0.6421059966087341,0.6666666865348816,1.8267079591751099
187,0.603436291217804,0.6458333134651184,1.3594697713851929
188,0.6041353940963745,0.75,0.7971113920211792
189,0.6790571212768555,0.6875,2.412644624710083
190,0.7466802597045898,0.5833333134651184,2.864990234375
191,0.7493923306465149,0.5833333134651184,1.8997217416763306
192,0.6271397471427917,0.7083333134651184,1.3520376682281494
193,0.5680038332939148,0.7083333134651184,1.5264835357666016
194,0.7060286402702332,0.7291666865348816,1.9096958637237549
195,0.6537744998931885,0.5833333134651184,2.9259426593780518
196,0.7515221238136292,0.6041666865348816,5.510129928588867
197,0.7594757676124573,0.6875,6.664273738861084
198,0.6194626688957214,0.7291666865348816,1.2607252597808838
199,0.5940617918968201,0.6875,4.625824928283691
200,0.6221262216567993,0.7083333134651184,1.5118857622146606
201,0.7710419297218323,0.5833333134651184,3.650146722793579
202,0.5186914801597595,0.7916666865348816,0.7471550107002258
203,0.6498830318450928,0.6458333134651184,1.7956985235214233
204,0.7295675277709961,0.6666666865348816,2.34218430519104
205,0.610265851020813,0.6666666865348816,1.8688832521438599
206,0.5899105668067932,0.7083333134651184,2.245968818664551
207,0.5678043961524963,0.6875,2.233449697494507
208,0.7461791038513184,0.5208333134651184,2.9140677452087402
209,0.593930721282959,0.6875,1.6374810934066772
210,0.6051848530769348,0.7083333134651184,1.7172878980636597
211,0.58323734998703,0.7083333134651184,1.1391273736953735
212,0.7531611919403076,0.6041666865348816,2.825352191925049
213,0.49888038635253906,0.7916666865348816,1.285609245300293
214,0.7360515594482422,0.625,6.037385940551758
215,0.755703866481781,0.5833333134651184,4.047818183898926
216,0.5092738270759583,0.6875,1.0525083541870117
217,0.6274085640907288,0.6875,3.5476274490356445
218,0.7759271264076233,0.5625,3.7806174755096436
219,0.4630108177661896,0.8958333134651184,2.903243064880371
220,0.6104165315628052,0.7291666865348816,3.3945024013519287
221,0.5554487109184265,0.75,3.6241066455841064
222,0.5121243596076965,0.75,2.690094232559204
223,0.646438717842102,0.6875,2.2468724250793457
224,0.49376919865608215,0.7708333134651184,1.5316529273986816
225,0.6182129383087158,0.6041666865348816,2.069056987762451
226,0.528702437877655,0.7708333134651184,1.8539804220199585
227,0.4602425992488861,0.7708333134651184,2.199965715408325
228,0.5935661196708679,0.6666666865348816,2.913163423538208
229,0.4402540624141693,0.8333333134651184,2.467543601989746
230,0.567556619644165,0.7291666865348816,1.5721726417541504
231,0.5447639226913452,0.75,2.0284013748168945
232,0.5875247716903687,0.6666666865348816,2.943619966506958
233,0.5985540747642517,0.75,2.526801347732544
234,0.5470597147941589,0.7708333134651184,3.017789602279663
235,0.49921444058418274,0.7916666865348816,1.7731012105941772
236,0.5899034738540649,0.6875,2.2281789779663086
237,0.5721072554588318,0.6875,3.68300199508667
238,0.5424230694770813,0.7083333134651184,3.0455524921417236
239,0.5232925415039062,0.75,3.5324795246124268
240,0.5500503182411194,0.7083333134651184,1.9507769346237183
241,0.5088903307914734,0.8125,2.6402668952941895
242,0.41951867938041687,0.8333333134651184,1.3893383741378784
243,0.6186448931694031,0.6458333134651184,1.823889136314392
244,0.45336076617240906,0.8125,2.495392084121704
245,0.49867507815361023,0.8125,1.9282869100570679
246,0.45868757367134094,0.75,3.990432024002075
247,0.4793829619884491,0.75,1.577781081199646
248,0.4435866177082062,0.7916666865348816,3.4339349269866943
249,0.5065743327140808,0.6875,2.4543230533599854
250,0.5520750880241394,0.6875,3.8232839107513428
251,0.4525570869445801,0.7708333134651184,1.5943323373794556
252,0.49499407410621643,0.8333333134651184,2.44527268409729
253,0.5419226288795471,0.7708333134651184,1.7899937629699707
254,0.40758922696113586,0.7916666865348816,3.3675355911254883
255,0.43360021710395813,0.8333333134651184,2.257280111312866
256,0.4444791376590729,0.8333333134651184,2.1495883464813232
257,0.23243193328380585,0.9166666865348816,1.8108490705490112
258,0.38140133023262024,0.8125,2.6071367263793945
259,0.5106903314590454,0.75,3.7594761848449707
260,0.4473937451839447,0.7708333134651184,2.6061198711395264
261,0.4125131666660309,0.7291666865348816,4.088062763214111
262,0.5446507930755615,0.7083333134651184,5.373558044433594
263,0.48376932740211487,0.7916666865348816,5.608679294586182
264,0.4256018400192261,0.7916666865348816,3.661085844039917
265,0.4788067638874054,0.8125,2.269066095352173
266,0.33019110560417175,0.8125,1.8573215007781982
267,0.35956647992134094,0.875,2.183070182800293
268,0.38394835591316223,0.8541666865348816,2.7706167697906494
269,0.49290430545806885,0.7708333134651184,3.330327033996582
270,0.4100707471370697,0.75,2.366560459136963
271,0.3740456998348236,0.8125,3.4753739833831787
272,0.3527210056781769,0.8541666865348816,3.550900459289551
273,0.47516778111457825,0.7916666865348816,4.876655101776123
274,0.2697160840034485,0.8958333134651184,2.9359400272369385
275,0.37362027168273926,0.8125,2.228487968444824
276,0.4927891194820404,0.7708333134651184,2.2631564140319824
277,0.23056048154830933,0.9791666865348816,1.804244875907898
278,0.3287392258644104,0.8958333134651184,1.59022855758667
279,0.3266705572605133,0.8541666865348816,3.2767155170440674
280,0.3557344675064087,0.875,2.4302761554718018
281,0.3204670250415802,0.8541666865348816,3.0616989135742188
282,0.4228459894657135,0.8125,2.3361263275146484
283,0.27198290824890137,0.9166666865348816,1.1981221437454224
284,0.2614388167858124,0.9166666865348816,2.046936273574829
285,0.47246846556663513,0.7916666865348816,4.810534954071045
286,0.19903141260147095,0.9583333134651184,2.3021907806396484
287,0.33607134222984314,0.8333333134651184,2.647230386734009
288,0.31231489777565,0.9166666865348816,1.855319857597351
289,0.4013460874557495,0.8333333134651184,3.545477867126465
290,0.27225765585899353,0.9375,2.2533528804779053
291,0.42809224128723145,0.8541666865348816,2.1346499919891357
292,0.3385402262210846,0.8958333134651184,1.3356891870498657
293,0.22219155728816986,0.9583333134651184,1.9219462871551514
294,0.34588953852653503,0.8333333134651184,2.6954996585845947
295,0.19689880311489105,0.9375,1.809142827987671
296,0.29008692502975464,0.875,2.3367421627044678
297,0.34497377276420593,0.875,3.0412654876708984
298,0.35277628898620605,0.875,4.341063499450684
299,0.39034950733184814,0.8333333134651184,5.045818328857422
300,0.3228263556957245,0.8333333134651184,3.199063777923584
